report_date,channel, spend 
1/10/2021,facebook,34297.00
1/10/2021,google brand search,3126.00
1/10/2021,google non-brand search,3597.00
1/10/2021,google uac,14146.00
1/10/2021,influencer,484.00
1/10/2021,referral,1016.00
1/10/2021,snapchat,2707.00
1/10/2021,tiktok,205.00
1/11/2021,facebook,39547.00
1/11/2021,google brand search,3552.00
1/11/2021,google non-brand search,4950.00
1/11/2021,google uac,11818.00
1/11/2021,influencer,3381.00
1/11/2021,referral,587.00
1/11/2021,snapchat,1601.00
1/11/2021,tiktok,74.00
1/12/2021,facebook,37096.00
1/12/2021,google brand search,4383.00
1/12/2021,google non-brand search,5092.00
1/12/2021,google uac,12188.00
1/12/2021,influencer,15462.00
1/12/2021,referral,1012.00
1/12/2021,snapchat,909.00
1/12/2021,tiktok,35.00
1/13/2021,facebook,41997.00
1/13/2021,google brand search,5598.00
1/13/2021,google non-brand search,5634.00
1/13/2021,google uac,13874.00
1/13/2021,influencer,11601.00
1/13/2021,referral,1587.00
1/13/2021,snapchat,681.00
1/13/2021,tiktok,10.00
1/14/2021,facebook,46350.00
1/14/2021,google brand search,6584.00
1/14/2021,google non-brand search,5683.00
1/14/2021,google uac,16075.00
1/14/2021,influencer,17116.00
1/14/2021,referral,1001.00
1/14/2021,snapchat,1183.00
1/14/2021,tiktok,31.00
1/15/2021,facebook,52342.00
1/15/2021,google brand search,6274.00
1/15/2021,google non-brand search,5296.00
1/15/2021,google uac,15908.00
1/15/2021,influencer,21089.00
1/15/2021,referral,708.00
1/15/2021,snapchat,1449.00
1/15/2021,tiktok,22.00
1/16/2021,facebook,48356.00
1/16/2021,google brand search,5375.00
1/16/2021,google non-brand search,5112.00
1/16/2021,google uac,19763.00
1/16/2021,influencer,13191.00
1/16/2021,referral,607.00
1/16/2021,snapchat,1522.00
1/16/2021,tiktok,110.00
1/17/2021,facebook,50065.00
1/17/2021,google brand search,4800.00
1/17/2021,google non-brand search,4191.00
1/17/2021,google uac,21633.00
1/17/2021,influencer,8929.00
1/17/2021,referral,507.00
1/17/2021,snapchat,2332.00
1/17/2021,tiktok,61.00
1/18/2021,facebook,52117.00
1/18/2021,google brand search,4233.00
1/18/2021,google non-brand search,4170.00
1/18/2021,google uac,18214.00
1/18/2021,influencer,6486.00
1/18/2021,referral,679.00
1/18/2021,snapchat,2178.00
1/18/2021,tiktok,149.00
1/18/2021,tv,973.00
1/19/2021,facebook,54935.00
1/19/2021,google brand search,4933.00
1/19/2021,google non-brand search,4813.00
1/19/2021,google uac,14963.00
1/19/2021,influencer,6246.00
1/19/2021,referral,631.00
1/19/2021,snapchat,1386.00
1/19/2021,tiktok,647.00
1/19/2021,tv,913.00
1/20/2021,facebook,54108.00
1/20/2021,google brand search,4683.00
1/20/2021,google non-brand search,5287.00
1/20/2021,google uac,14234.00
1/20/2021,influencer,3681.00
1/20/2021,referral,591.00
1/20/2021,snapchat,2974.00
1/20/2021,tiktok,733.00
1/20/2021,tv,4589.00
1/21/2021,facebook,63947.00
1/21/2021,google brand search,5027.00
1/21/2021,google non-brand search,6462.00
1/21/2021,google uac,17851.00
1/21/2021,influencer,4979.00
1/21/2021,referral,576.00
1/21/2021,snapchat,1872.00
1/21/2021,tiktok,663.00
1/21/2021,tv,4513.00
1/22/2021,facebook,73862.00
1/22/2021,google brand search,5258.00
1/22/2021,google non-brand search,7786.00
1/22/2021,google uac,27387.00
1/22/2021,influencer,10070.00
1/22/2021,referral,643.00
1/22/2021,snapchat,2257.00
1/22/2021,tiktok,535.00
1/22/2021,tv,7316.00
1/23/2021,facebook,92652.00
1/23/2021,google brand search,4833.00
1/23/2021,google non-brand search,8355.00
1/23/2021,google uac,28771.00
1/23/2021,influencer,6152.00
1/23/2021,referral,660.00
1/23/2021,snapchat,3733.00
1/23/2021,tiktok,579.00
1/23/2021,tv,10236.00
1/24/2021,facebook,89654.00
1/24/2021,google brand search,4744.00
1/24/2021,google non-brand search,6734.00
1/24/2021,google uac,28745.00
1/24/2021,influencer,11055.00
1/24/2021,referral,2225.00
1/24/2021,snapchat,3199.00
1/24/2021,tiktok,596.00
1/24/2021,tv,6493.00
1/25/2021,facebook,86638.00
1/25/2021,google brand search,5496.00
1/25/2021,google non-brand search,9071.00
1/25/2021,google uac,31229.00
1/25/2021,influencer,9662.00
1/25/2021,referral,1099.00
1/25/2021,snapchat,4417.00
1/25/2021,tiktok,440.00
1/25/2021,tv,7102.00
1/26/2021,facebook,86445.00
1/26/2021,google brand search,5371.00
1/26/2021,google non-brand search,9036.00
1/26/2021,google uac,27309.00
1/26/2021,influencer,14684.00
1/26/2021,referral,711.00
1/26/2021,snapchat,5585.00
1/26/2021,tiktok,424.00
1/26/2021,tv,6729.00
1/27/2021,facebook,83719.00
1/27/2021,google brand search,6389.00
1/27/2021,google non-brand search,8100.00
1/27/2021,google uac,25965.00
1/27/2021,influencer,18101.00
1/27/2021,referral,771.00
1/27/2021,snapchat,4443.00
1/27/2021,tiktok,341.00
1/27/2021,tv,6985.00
1/28/2021,facebook,78110.00
1/28/2021,google brand search,6191.00
1/28/2021,google non-brand search,8206.00
1/28/2021,google uac,25600.00
1/28/2021,influencer,17405.00
1/28/2021,referral,579.00
1/28/2021,snapchat,5368.00
1/28/2021,tiktok,255.00
1/28/2021,tv,7023.00
1/29/2021,facebook,76223.00
1/29/2021,google brand search,4998.00
1/29/2021,google non-brand search,7119.00
1/29/2021,google uac,17854.00
1/29/2021,influencer,20610.00
1/29/2021,referral,622.00
1/29/2021,snapchat,5604.00
1/29/2021,tiktok,141.00
1/29/2021,tv,6821.00
1/30/2021,facebook,79145.00
1/30/2021,google brand search,5178.00
1/30/2021,google non-brand search,8914.00
1/30/2021,google uac,21948.00
1/30/2021,influencer,22315.00
1/30/2021,referral,582.00
1/30/2021,snapchat,5932.00
1/30/2021,tiktok,362.00
1/30/2021,tv,5998.00
1/31/2021,facebook,71155.00
1/31/2021,google brand search,5515.00
1/31/2021,google non-brand search,8550.00
1/31/2021,google uac,23822.00
1/31/2021,influencer,17406.00
1/31/2021,referral,604.00
1/31/2021,snapchat,6316.00
1/31/2021,tiktok,247.00
1/31/2021,tv,6680.00
2/1/2021,facebook,70273.00
2/1/2021,google brand search,6509.00
2/1/2021,google non-brand search,10406.00
2/1/2021,google uac,26693.00
2/1/2021,influencer,14722.00
2/1/2021,referral,683.00
2/1/2021,snapchat,6397.00
2/1/2021,tiktok,238.00
2/1/2021,tv,10758.00
2/2/2021,facebook,77351.00
2/2/2021,google brand search,6666.00
2/2/2021,google non-brand search,9722.00
2/2/2021,google uac,22779.00
2/2/2021,influencer,12615.00
2/2/2021,referral,657.00
2/2/2021,snapchat,5433.00
2/2/2021,tiktok,198.00
2/2/2021,tv,7517.00
2/3/2021,facebook,82218.00
2/3/2021,google brand search,7095.00
2/3/2021,google non-brand search,8801.00
2/3/2021,google uac,20741.00
2/3/2021,influencer,6529.00
2/3/2021,referral,563.00
2/3/2021,snapchat,7178.00
2/3/2021,tiktok,253.00
2/3/2021,tv,10269.00
2/4/2021,facebook,78354.00
2/4/2021,google brand search,7095.00
2/4/2021,google non-brand search,8972.00
2/4/2021,google uac,22056.00
2/4/2021,influencer,7824.00
2/4/2021,referral,650.00
2/4/2021,snapchat,7737.00
2/4/2021,tiktok,130.00
2/4/2021,tv,10055.00
2/5/2021,facebook,76919.00
2/5/2021,google brand search,6477.00
2/5/2021,google non-brand search,9524.00
2/5/2021,google uac,22802.00
2/5/2021,influencer,10111.00
2/5/2021,referral,596.00
2/5/2021,snapchat,6194.00
2/5/2021,tiktok,69.00
2/5/2021,tv,9965.00
2/6/2021,facebook,72444.00
2/6/2021,google brand search,5650.00
2/6/2021,google non-brand search,8459.00
2/6/2021,google uac,23385.00
2/6/2021,influencer,6769.00
2/6/2021,referral,513.00
2/6/2021,snapchat,5040.00
2/6/2021,tiktok,350.00
2/6/2021,tv,9137.00
2/7/2021,facebook,72902.00
2/7/2021,google brand search,4724.00
2/7/2021,google non-brand search,6982.00
2/7/2021,google uac,19966.00
2/7/2021,influencer,4040.00
2/7/2021,referral,475.00
2/7/2021,snapchat,4386.00
2/7/2021,tiktok,321.00
2/7/2021,tv,5952.00
2/8/2021,facebook,74458.00
2/8/2021,google brand search,8053.00
2/8/2021,google non-brand search,8395.00
2/8/2021,google uac,24474.00
2/8/2021,influencer,5240.00
2/8/2021,referral,504.00
2/8/2021,snapchat,5151.00
2/8/2021,tiktok,444.00
2/8/2021,tv,8119.00
2/9/2021,facebook,81336.00
2/9/2021,google brand search,7664.00
2/9/2021,google non-brand search,8069.00
2/9/2021,google uac,22325.00
2/9/2021,influencer,56225.00
2/9/2021,referral,506.00
2/9/2021,snapchat,3452.00
2/9/2021,tiktok,475.00
2/9/2021,tv,9953.00
2/10/2021,facebook,78150.00
2/10/2021,google brand search,7022.00
2/10/2021,google non-brand search,8208.00
2/10/2021,google uac,21446.00
2/10/2021,influencer,131922.00
2/10/2021,referral,476.00
2/10/2021,snapchat,4812.00
2/10/2021,tiktok,456.00
2/10/2021,tv,9250.00
2/11/2021,facebook,61072.00
2/11/2021,google brand search,6735.00
2/11/2021,google non-brand search,8180.00
2/11/2021,google uac,18849.00
2/11/2021,influencer,96002.00
2/11/2021,referral,533.00
2/11/2021,snapchat,5086.00
2/11/2021,tiktok,373.00
2/11/2021,tv,9679.00
2/12/2021,facebook,60380.00
2/12/2021,google brand search,6373.00
2/12/2021,google non-brand search,8982.00
2/12/2021,google uac,19459.00
2/12/2021,influencer,54736.00
2/12/2021,referral,483.00
2/12/2021,snapchat,8451.00
2/12/2021,tiktok,649.00
2/12/2021,tv,9591.00
2/13/2021,facebook,59867.00
2/13/2021,google brand search,5916.00
2/13/2021,google non-brand search,13127.00
2/13/2021,google uac,20540.00
2/13/2021,influencer,28489.00
2/13/2021,referral,528.00
2/13/2021,snapchat,8124.00
2/13/2021,tiktok,443.00
2/13/2021,tv,8525.00
2/14/2021,facebook,56253.00
2/14/2021,google brand search,5362.00
2/14/2021,google non-brand search,15677.00
2/14/2021,google uac,18835.00
2/14/2021,influencer,15847.00
2/14/2021,referral,486.00
2/14/2021,snapchat,7612.00
2/14/2021,tiktok,319.00
2/14/2021,tv,5845.00
2/15/2021,facebook,59738.00
2/15/2021,google brand search,5528.00
2/15/2021,google non-brand search,18953.00
2/15/2021,google uac,17149.00
2/15/2021,influencer,18448.00
2/15/2021,referral,450.00
2/15/2021,snapchat,6370.00
2/15/2021,tiktok,347.00
2/15/2021,tv,9343.00
2/16/2021,facebook,53814.00
2/16/2021,google brand search,6966.00
2/16/2021,google non-brand search,15261.00
2/16/2021,google uac,16054.00
2/16/2021,influencer,14332.00
2/16/2021,referral,440.00
2/16/2021,snapchat,4592.00
2/16/2021,tiktok,254.00
2/16/2021,tv,11277.00
2/17/2021,facebook,49716.00
2/17/2021,google brand search,6216.00
2/17/2021,google non-brand search,11879.00
2/17/2021,google uac,17552.00
2/17/2021,impact radius, $-   
2/17/2021,influencer,7066.00
2/17/2021,referral,540.00
2/17/2021,snapchat,4239.00
2/17/2021,tiktok,1022.00
2/17/2021,tv,10944.00
2/18/2021,facebook,46439.00
2/18/2021,google brand search,5985.00
2/18/2021,google non-brand search,11508.00
2/18/2021,google uac,16283.00
2/18/2021,impact radius, $-   
2/18/2021,influencer,7513.00
2/18/2021,referral,647.00
2/18/2021,snapchat,3823.00
2/18/2021,tiktok,1344.00
2/18/2021,tv,12130.00
2/19/2021,facebook,49274.00
2/19/2021,google brand search,4897.00
2/19/2021,google non-brand search,9549.00
2/19/2021,google uac,14489.00
2/19/2021,influencer,6655.00
2/19/2021,referral,539.00
2/19/2021,snapchat,3893.00
2/19/2021,tiktok,837.00
2/19/2021,tv,11150.00
2/20/2021,facebook,49066.00
2/20/2021,google brand search,4319.00
2/20/2021,google non-brand search,7939.00
2/20/2021,google uac,11627.00
2/20/2021,influencer,3247.00
2/20/2021,referral,548.00
2/20/2021,snapchat,3845.00
2/20/2021,tiktok,898.00
2/20/2021,tv,10307.00
2/21/2021,facebook,44097.00
2/21/2021,google brand search,4334.00
2/21/2021,google non-brand search,4354.00
2/21/2021,google uac,11308.00
2/21/2021,influencer,27230.00
2/21/2021,referral,346.00
2/21/2021,snapchat,4300.00
2/21/2021,tiktok,852.00
2/21/2021,tv,6941.00
2/22/2021,facebook,46933.00
2/22/2021,google brand search,5577.00
2/22/2021,google non-brand search,7330.00
2/22/2021,google uac,10558.00
2/22/2021,influencer,25650.00
2/22/2021,referral,162.00
2/22/2021,snapchat,3723.00
2/22/2021,tiktok,821.00
2/22/2021,tv,10198.00
2/23/2021,facebook,46572.00
2/23/2021,google brand search,5912.00
2/23/2021,google non-brand search,8430.00
2/23/2021,google uac,11469.00
2/23/2021,impact radius, $-   
2/23/2021,influencer,19070.00
2/23/2021,referral,507.00
2/23/2021,snapchat,3091.00
2/23/2021,tiktok,900.00
2/23/2021,tv,11598.00
2/24/2021,facebook,40004.00
2/24/2021,google brand search,5362.00
2/24/2021,google non-brand search,6157.00
2/24/2021,google uac,10433.00
2/24/2021,impact radius, $-   
2/24/2021,influencer,36621.00
2/24/2021,referral,626.00
2/24/2021,snapchat,2637.00
2/24/2021,tiktok,872.00
2/24/2021,tv,11275.00
2/25/2021,facebook,31143.00
2/25/2021,google brand search,4353.00
2/25/2021,google non-brand search,3397.00
2/25/2021,google uac,10794.00
2/25/2021,impact radius, $-   
2/25/2021,influencer,27508.00
2/25/2021,referral,511.00
2/25/2021,snapchat,2627.00
2/25/2021,tiktok,983.00
2/25/2021,tv,10173.00
2/26/2021,facebook,27735.00
2/26/2021,google brand search,4129.00
2/26/2021,google non-brand search,4370.00
2/26/2021,google uac,9338.00
2/26/2021,impact radius, $-   
2/26/2021,influencer,26781.00
2/26/2021,referral,502.00
2/26/2021,snapchat,1369.00
2/26/2021,tiktok,852.00
2/26/2021,tv,9732.00
2/27/2021,facebook,28206.00
2/27/2021,google brand search,4717.00
2/27/2021,google non-brand search,6504.00
2/27/2021,google uac,11075.00
2/27/2021,influencer,19267.00
2/27/2021,referral,517.00
2/27/2021,snapchat,1668.00
2/27/2021,tiktok,980.00
2/27/2021,tv,13415.00
2/28/2021,facebook,29304.00
2/28/2021,google brand search,4457.00
2/28/2021,google non-brand search,6023.00
2/28/2021,google uac,11385.00
2/28/2021,influencer,17704.00
2/28/2021,referral,489.00
2/28/2021,snapchat,810.00
2/28/2021,tiktok,1000.00
2/28/2021,tv,5123.00
3/1/2021,facebook,29895.00
3/1/2021,google brand search,5814.00
3/1/2021,google non-brand search,6478.00
3/1/2021,google uac,12329.00
3/1/2021,impact radius, $-   
3/1/2021,influencer,16102.00
3/1/2021,referral,573.00
3/1/2021,snapchat,854.00
3/1/2021,tiktok,998.00
3/1/2021,tv,12777.00
3/2/2021,facebook,32926.00
3/2/2021,google brand search,5608.00
3/2/2021,google non-brand search,6073.00
3/2/2021,google uac,12008.00
3/2/2021,influencer,8473.00
3/2/2021,referral,613.00
3/2/2021,snapchat,946.00
3/2/2021,tiktok,985.00
3/2/2021,tv,14166.00
3/3/2021,facebook,37925.00
3/3/2021,google brand search,5304.00
3/3/2021,google non-brand search,6090.00
3/3/2021,google uac,12349.00
3/3/2021,impact radius, $-   
3/3/2021,influencer,10658.00
3/3/2021,referral,603.00
3/3/2021,snapchat,1651.00
3/3/2021,tiktok,976.00
3/3/2021,tv,14109.00
3/4/2021,facebook,41695.00
3/4/2021,google brand search,5155.00
3/4/2021,google non-brand search,5419.00
3/4/2021,google uac,12910.00
3/4/2021,influencer,8252.00
3/4/2021,referral,506.00
3/4/2021,snapchat,1505.00
3/4/2021,tiktok,998.00
3/4/2021,tv,12764.00
3/5/2021,facebook,40083.00
3/5/2021,google brand search,4210.00
3/5/2021,google non-brand search,4206.00
3/5/2021,google uac,15092.00
3/5/2021,influencer,8816.00
3/5/2021,referral,769.00
3/5/2021,snapchat,1262.00
3/5/2021,tiktok,972.00
3/5/2021,tv,12367.00
3/6/2021,facebook,42134.00
3/6/2021,google brand search,3665.00
3/6/2021,google non-brand search,3121.00
3/6/2021,google uac,14484.00
3/6/2021,influencer,6167.00
3/6/2021,referral,470.00
3/6/2021,snapchat,1414.00
3/6/2021,tiktok,966.00
3/6/2021,tv,10219.00
3/7/2021,facebook,43680.00
3/7/2021,google brand search,3422.00
3/7/2021,google non-brand search,2878.00
3/7/2021,google uac,15534.00
3/7/2021,influencer,4499.00
3/7/2021,referral,640.00
3/7/2021,snapchat,1142.00
3/7/2021,tiktok,977.00
3/7/2021,tv,8702.00
3/8/2021,facebook,46281.00
3/8/2021,google brand search,4344.00
3/8/2021,google non-brand search,3153.00
3/8/2021,google uac,16314.00
3/8/2021,impact radius, $-   
3/8/2021,influencer,3630.00
3/8/2021,referral,612.00
3/8/2021,snapchat,1565.00
3/8/2021,tiktok,2067.00
3/8/2021,tv,12956.00
3/9/2021,facebook,48510.00
3/9/2021,google brand search,3880.00
3/9/2021,google non-brand search,2179.00
3/9/2021,google uac,17775.00
3/9/2021,impact radius, $-   
3/9/2021,influencer,2530.00
3/9/2021,referral,411.00
3/9/2021,snapchat,2335.00
3/9/2021,tiktok,2067.00
3/9/2021,tv,12944.00
3/10/2021,facebook,49549.00
3/10/2021,google brand search,3898.00
3/10/2021,google non-brand search,2393.00
3/10/2021,google uac,22480.00
3/10/2021,impact radius, $-   
3/10/2021,influencer,3465.00
3/10/2021,referral,479.00
3/10/2021,snapchat,1769.00
3/10/2021,tiktok,3209.00
3/10/2021,tv,12849.00
3/11/2021,facebook,51942.00
3/11/2021,google brand search,3890.00
3/11/2021,google non-brand search,2995.00
3/11/2021,google uac,25287.00
3/11/2021,influencer,2115.00
3/11/2021,referral,480.00
3/11/2021,snapchat,1862.00
3/11/2021,tiktok,2772.00
3/11/2021,tv,12218.00
3/12/2021,facebook,49900.00
3/12/2021,google brand search,6317.00
3/12/2021,google non-brand search,5644.00
3/12/2021,google uac,30932.00
3/12/2021,influencer,4725.00
3/12/2021,referral,365.00
3/12/2021,snapchat,1669.00
3/12/2021,tiktok,872.00
3/12/2021,tv,12095.00
3/13/2021,facebook,43910.00
3/13/2021,google brand search,5008.00
3/13/2021,google non-brand search,5630.00
3/13/2021,google uac,34390.00
3/13/2021,influencer,2185.00
3/13/2021,referral,438.00
3/13/2021,snapchat,1657.00
3/13/2021,tiktok,3283.00
3/13/2021,tv,10411.00
3/14/2021,facebook,40836.00
3/14/2021,google brand search,3888.00
3/14/2021,google non-brand search,4775.00
3/14/2021,google uac,30798.00
3/14/2021,influencer,965.00
3/14/2021,referral,328.00
3/14/2021,snapchat,1610.00
3/14/2021,tiktok,3198.00
3/14/2021,tv,8167.00
3/15/2021,facebook,40044.00
3/15/2021,google brand search,4392.00
3/15/2021,google non-brand search,5883.00
3/15/2021,google uac,32795.00
3/15/2021,impact radius, $-   
3/15/2021,influencer,372.00
3/15/2021,referral,358.00
3/15/2021,snapchat,1980.00
3/15/2021,tiktok,3085.00
3/15/2021,tv,19896.00
3/16/2021,facebook,40957.00
3/16/2021,google brand search,4366.00
3/16/2021,google non-brand search,5016.00
3/16/2021,google uac,29857.00
3/16/2021,influencer,680.00
3/16/2021,referral,370.00
3/16/2021,snapchat,2081.00
3/16/2021,tiktok,3280.00
3/16/2021,tv,25534.00
3/17/2021,facebook,38790.00
3/17/2021,google brand search,4188.00
3/17/2021,google non-brand search,5391.00
3/17/2021,google uac,30163.00
3/17/2021,influencer,6101.00
3/17/2021,referral,446.00
3/17/2021,snapchat,2339.00
3/17/2021,tiktok,3192.00
3/17/2021,tv,26612.00
3/18/2021,facebook,46449.00
3/18/2021,google brand search,3870.00
3/18/2021,google non-brand search,4676.00
3/18/2021,google uac,23969.00
3/18/2021,influencer,3961.00
3/18/2021,referral,475.00
3/18/2021,snapchat,1845.00
3/18/2021,tiktok,3260.00
3/18/2021,tv,25405.00
3/19/2021,facebook,45525.00
3/19/2021,google brand search,3371.00
3/19/2021,google non-brand search,3830.00
3/19/2021,google uac,20067.00
3/19/2021,influencer,30162.00
3/19/2021,referral,378.00
3/19/2021,snapchat,2032.00
3/19/2021,tiktok,2312.00
3/19/2021,tv,24109.00
3/20/2021,facebook,44698.00
3/20/2021,google brand search,2746.00
3/20/2021,google non-brand search,3393.00
3/20/2021,google uac,18214.00
3/20/2021,influencer,8255.00
3/20/2021,referral,450.00
3/20/2021,snapchat,1718.00
3/20/2021,tiktok,2599.00
3/20/2021,tv,22599.00
3/21/2021,facebook,41354.00
3/21/2021,google brand search,2088.00
3/21/2021,google non-brand search,3118.00
3/21/2021,google uac,14831.00
3/21/2021,influencer,6620.00
3/21/2021,referral,357.00
3/21/2021,snapchat,1732.00
3/21/2021,tiktok,2223.00
3/21/2021,tv,22828.00
3/22/2021,facebook,43258.00
3/22/2021,google brand search,2177.00
3/22/2021,google non-brand search,3837.00
3/22/2021,google uac,15975.00
3/22/2021,influencer,12140.00
3/22/2021,referral,320.00
3/22/2021,snapchat,1297.00
3/22/2021,tiktok,1837.00
3/22/2021,tv,28801.00
3/23/2021,facebook,46261.00
3/23/2021,google brand search,4298.00
3/23/2021,google non-brand search,3814.00
3/23/2021,google uac,18681.00
3/23/2021,impact radius, $-   
3/23/2021,influencer,17835.00
3/23/2021,referral,321.00
3/23/2021,snapchat,2939.00
3/23/2021,tiktok,1741.00
3/23/2021,tv,29496.00
3/24/2021,facebook,44495.00
3/24/2021,google brand search,5284.00
3/24/2021,google non-brand search,5115.00
3/24/2021,google uac,16667.00
3/24/2021,influencer,55085.00
3/24/2021,referral,390.00
3/24/2021,snapchat,3492.00
3/24/2021,tiktok,2140.00
3/24/2021,tv,25987.00
3/25/2021,facebook,46787.00
3/25/2021,google brand search,4402.00
3/25/2021,google non-brand search,5866.00
3/25/2021,google uac,18069.00
3/25/2021,influencer,43275.00
3/25/2021,referral,396.00
3/25/2021,snapchat,2444.00
3/25/2021,tiktok,2525.00
3/25/2021,tv,22568.00
3/26/2021,facebook,42904.00
3/26/2021,google brand search,4164.00
3/26/2021,google non-brand search,6507.00
3/26/2021,google uac,17249.00
3/26/2021,impact radius, $-   
3/26/2021,influencer,38836.00
3/26/2021,referral,512.00
3/26/2021,snapchat,815.00
3/26/2021,tiktok,1923.00
3/26/2021,tv,29157.00
3/27/2021,facebook,42734.00
3/27/2021,google brand search,3612.00
3/27/2021,google non-brand search,5872.00
3/27/2021,google uac,20270.00
3/27/2021,influencer,31057.00
3/27/2021,referral,321.00
3/27/2021,snapchat,800.00
3/27/2021,tiktok,986.00
3/27/2021,tv,27975.00
3/28/2021,facebook,42100.00
3/28/2021,google brand search,4107.00
3/28/2021,google non-brand search,4988.00
3/28/2021,google uac,20267.00
3/28/2021,influencer,52108.00
3/28/2021,referral,289.00
3/28/2021,snapchat,962.00
3/28/2021,tiktok, $-   
3/28/2021,tv,26219.00
3/29/2021,facebook,48658.00
3/29/2021,google brand search,4757.00
3/29/2021,google non-brand search,6918.00
3/29/2021,google uac,24974.00
3/29/2021,influencer,32510.00
3/29/2021,referral,347.00
3/29/2021,snapchat,1906.00
3/29/2021,tiktok,1725.00
3/29/2021,tv,28007.00
3/30/2021,facebook,55619.00
3/30/2021,google brand search,4092.00
3/30/2021,google non-brand search,6644.00
3/30/2021,google uac,27978.00
3/30/2021,impact radius, $-   
3/30/2021,influencer,29455.00
3/30/2021,referral,601.00
3/30/2021,snapchat,1221.00
3/30/2021,tiktok,2981.00
3/30/2021,tv,26430.00
3/31/2021,facebook,53641.00
3/31/2021,google brand search,3718.00
3/31/2021,google non-brand search,6104.00
3/31/2021,google uac,28885.00
3/31/2021,impact radius, $-   
3/31/2021,influencer,17981.00
3/31/2021,referral,346.00
3/31/2021,snapchat,1523.00
3/31/2021,tiktok,2072.00
3/31/2021,tv,21113.00
4/1/2021,facebook,54389.00
4/1/2021,google brand search,3988.00
4/1/2021,google non-brand search,6092.00
4/1/2021,google uac,32848.00
4/1/2021,impact radius, $-   
4/1/2021,influencer,36318.00
4/1/2021,referral,436.00
4/1/2021,snapchat,3037.00
4/1/2021,tiktok,2369.00
4/1/2021,tv,22781.00
4/2/2021,facebook,52614.00
4/2/2021,google brand search,3636.00
4/2/2021,google non-brand search,6583.00
4/2/2021,google uac,28210.00
4/2/2021,impact radius, $-   
4/2/2021,influencer,3981.00
4/2/2021,referral,333.00
4/2/2021,snapchat,2443.00
4/2/2021,tiktok,2027.00
4/2/2021,tv,22234.00
4/3/2021,facebook,51833.00
4/3/2021,google brand search,3245.00
4/3/2021,google non-brand search,6949.00
4/3/2021,google uac,29275.00
4/3/2021,impact radius, $-   
4/3/2021,influencer,4930.00
4/3/2021,referral,268.00
4/3/2021,snapchat,1625.00
4/3/2021,tiktok,1515.00
4/3/2021,tv,20647.00
4/4/2021,facebook,50486.00
4/4/2021,google brand search,2856.00
4/4/2021,google non-brand search,5139.00
4/4/2021,google uac,26862.00
4/4/2021,impact radius, $-   
4/4/2021,influencer,2951.00
4/4/2021,referral,329.00
4/4/2021,snapchat,1930.00
4/4/2021,tiktok,1080.00
4/4/2021,tv,14947.00
4/5/2021,facebook,53421.00
4/5/2021,google brand search,3790.00
4/5/2021,google non-brand search,7445.00
4/5/2021,google uac,29463.00
4/5/2021,impact radius, $-   
4/5/2021,influencer,1368.00
4/5/2021,referral,415.00
4/5/2021,snapchat,1764.00
4/5/2021,tiktok,2810.00
4/5/2021,tv,12505.00
4/6/2021,facebook,57149.00
4/6/2021,google brand search,5618.00
4/6/2021,google non-brand search,7587.00
4/6/2021,google uac,35454.00
4/6/2021,impact radius, $-   
4/6/2021,influencer,10425.00
4/6/2021,referral,316.00
4/6/2021,snapchat,2240.00
4/6/2021,tiktok,3211.00
4/6/2021,tv,18331.00
4/7/2021,facebook,57497.00
4/7/2021,google brand search,5988.00
4/7/2021,google non-brand search,7586.00
4/7/2021,google uac,37084.00
4/7/2021,impact radius, $-   
4/7/2021,influencer,3365.00
4/7/2021,referral,359.00
4/7/2021,snapchat,1782.00
4/7/2021,tiktok,3251.00
4/7/2021,tv,17682.00
4/8/2021,facebook,61867.00
4/8/2021,google brand search,6640.00
4/8/2021,google non-brand search,8692.00
4/8/2021,google uac,36332.00
4/8/2021,impact radius, $-   
4/8/2021,influencer,3130.00
4/8/2021,referral,402.00
4/8/2021,snapchat,1352.00
4/8/2021,tiktok,4197.00
4/8/2021,tv,25211.00
4/9/2021,facebook,66088.00
4/9/2021,google brand search,5563.00
4/9/2021,google non-brand search,9805.00
4/9/2021,google uac,33139.00
4/9/2021,impact radius, $-   
4/9/2021,influencer,1345.00
4/9/2021,referral,320.00
4/9/2021,snapchat,1810.00
4/9/2021,tiktok,3527.00
4/9/2021,tv,36987.00
4/10/2021,facebook,68417.00
4/10/2021,google brand search,4370.00
4/10/2021,google non-brand search,8551.00
4/10/2021,google uac,33899.00
4/10/2021,impact radius, $-   
4/10/2021,influencer,2960.00
4/10/2021,referral,288.00
4/10/2021,snapchat,2071.00
4/10/2021,tiktok,3171.00
4/10/2021,tv,21888.00
4/11/2021,facebook,67083.00
4/11/2021,google brand search,4872.00
4/11/2021,google non-brand search,8594.00
4/11/2021,google uac,34356.00
4/11/2021,impact radius, $-   
4/11/2021,influencer,4700.00
4/11/2021,referral,287.00
4/11/2021,snapchat,3146.00
4/11/2021,tiktok,2707.00
4/11/2021,tv,16941.00
4/12/2021,facebook,67230.00
4/12/2021,google brand search,5444.00
4/12/2021,google non-brand search,9232.00
4/12/2021,google uac,36130.00
4/12/2021,impact radius, $-   
4/12/2021,influencer,2590.00
4/12/2021,referral,423.00
4/12/2021,snapchat,2782.00
4/12/2021,tiktok,3701.00
4/12/2021,tv,22550.00
4/13/2021,facebook,72074.00
4/13/2021,google brand search,5951.00
4/13/2021,google non-brand search,8619.00
